,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
129,0.9982022502327925,0.0014064988267883975,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.001,16,73,256,ReLU()
130,0.9948709059326202,0.0011669463089827824,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.001,32,73,16,Tanh()
131,0.9938570048886856,0.0015817537555425653,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.001,32,73,16,ReLU()
132,0.9954443544119471,0.0014200450096339046,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.001,32,73,32,Tanh()
133,0.9963880385767421,0.0012165908298915886,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.001,32,73,32,ReLU()
134,0.9957417447925355,0.001516050085274119,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.001,32,73,64,Tanh()
135,0.9980398871439634,0.0013436304227321108,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.001,32,73,64,ReLU()
136,0.9960145054322398,0.001544903200060996,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.001,32,73,128,Tanh()
137,0.9986522787245775,0.0012629319244864875,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.001,32,73,128,ReLU()
138,0.9964862317747002,0.0014939810388328418,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.001,32,73,256,Tanh()
